date,division,rain_sum
2014-10-05,Nuwaragam Palatha Central,1.6
2014-10-06,Nuwaragam Palatha Central,1.2
2014-10-07,Nuwaragam Palatha Central,4.3
2014-10-08,Nuwaragam Palatha Central,2.9
2014-10-09,Nuwaragam Palatha Central,8.0
2014-10-10,Nuwaragam Palatha Central,2.9
2014-10-11,Nuwaragam Palatha Central,0.0
2014-10-12,Nuwaragam Palatha Central,0.6
2014-10-13,Nuwaragam Palatha Central,0.8
2014-10-14,Nuwaragam Palatha Central,10.3
2014-10-15,Nuwaragam Palatha Central,15.3
2014-10-16,Nuwaragam Palatha Central,7.1
2014-10-17,Nuwaragam Palatha Central,25.5
2014-10-18,Nuwaragam Palatha Central,32.1
2014-10-19,Nuwaragam Palatha Central,19.6
2014-10-20,Nuwaragam Palatha Central,13.1
2014-10-21,Nuwaragam Palatha Central,14.8
2014-10-22,Nuwaragam Palatha Central,30.1
2014-10-23,Nuwaragam Palatha Central,4.7
2014-10-24,Nuwaragam Palatha Central,4.8
2014-10-25,Nuwaragam Palatha Central,17.1
2014-10-26,Nuwaragam Palatha Central,9.0
2014-10-27,Nuwaragam Palatha Central,3.4
2014-10-28,Nuwaragam Palatha Central,2.9
2014-10-29,Nuwaragam Palatha Central,2.7
2014-10-30,Nuwaragam Palatha Central,17.9
2014-10-31,Nuwaragam Palatha Central,11.7
2014-11-01,Nuwaragam Palatha Central,0.2
2014-11-02,Nuwaragam Palatha Central,7.6
2014-11-03,Nuwaragam Palatha Central,36.6
2014-11-04,Nuwaragam Palatha Central,8.2
2014-11-05,Nuwaragam Palatha Central,0.0
2014-11-06,Nuwaragam Palatha Central,0.0
2014-11-07,Nuwaragam Palatha Central,0.0
2014-11-08,Nuwaragam Palatha Central,0.0
2014-11-09,Nuwaragam Palatha Central,0.9
2014-11-10,Nuwaragam Palatha Central,0.2
2014-11-11,Nuwaragam Palatha Central,1.4
2014-11-12,Nuwaragam Palatha Central,7.5
2014-11-13,Nuwaragam Palatha Central,14.5
2014-11-14,Nuwaragam Palatha Central,7.4
2014-11-15,Nuwaragam Palatha Central,0.4
2014-11-16,Nuwaragam Palatha Central,4.8
2014-11-17,Nuwaragam Palatha Central,1.1
2014-11-18,Nuwaragam Palatha Central,1.9
2014-11-19,Nuwaragam Palatha Central,5.8
2014-11-20,Nuwaragam Palatha Central,14.8
2014-11-21,Nuwaragam Palatha Central,14.1
2014-11-22,Nuwaragam Palatha Central,18.6
2014-11-23,Nuwaragam Palatha Central,19.7
2014-11-24,Nuwaragam Palatha Central,2.6
2014-11-25,Nuwaragam Palatha Central,27.6
2014-11-26,Nuwaragam Palatha Central,14.4
2014-11-27,Nuwaragam Palatha Central,25.5
2014-11-28,Nuwaragam Palatha Central,25.6
2014-11-29,Nuwaragam Palatha Central,0.8
2014-11-30,Nuwaragam Palatha Central,2.6
2014-12-01,Nuwaragam Palatha Central,5.0
2014-12-02,Nuwaragam Palatha Central,5.3
2014-12-03,Nuwaragam Palatha Central,1.4
2014-12-04,Nuwaragam Palatha Central,0.0
2014-12-05,Nuwaragam Palatha Central,0.3
2014-12-06,Nuwaragam Palatha Central,6.3
2014-12-07,Nuwaragam Palatha Central,5.2
2014-12-08,Nuwaragam Palatha Central,9.3
2014-12-09,Nuwaragam Palatha Central,10.1
2014-12-10,Nuwaragam Palatha Central,7.7
2014-12-11,Nuwaragam Palatha Central,1.1
2014-12-12,Nuwaragam Palatha Central,4.6
2014-12-13,Nuwaragam Palatha Central,7.0
2014-12-14,Nuwaragam Palatha Central,0.1
2014-12-15,Nuwaragam Palatha Central,7.2
2014-12-16,Nuwaragam Palatha Central,7.2
2014-12-17,Nuwaragam Palatha Central,22.9
2014-12-18,Nuwaragam Palatha Central,10.9
2014-12-19,Nuwaragam Palatha Central,3.7
2014-12-20,Nuwaragam Palatha Central,32.2
2014-12-21,Nuwaragam Palatha Central,10.6
2014-12-22,Nuwaragam Palatha Central,59.7
2014-12-23,Nuwaragam Palatha Central,15.6
2014-12-24,Nuwaragam Palatha Central,10.9
2014-12-25,Nuwaragam Palatha Central,22.9
2014-12-26,Nuwaragam Palatha Central,13.9
2014-12-27,Nuwaragam Palatha Central,8.7
2014-12-28,Nuwaragam Palatha Central,12.4
2014-12-29,Nuwaragam Palatha Central,2.4
2014-12-30,Nuwaragam Palatha Central,0.5
2014-12-31,Nuwaragam Palatha Central,2.1
2014-07-01,Muthur,0.0
2014-07-02,Muthur,0.0
2014-07-03,Muthur,0.6
2014-07-04,Muthur,0.0
2014-07-05,Muthur,2.2
2014-07-06,Muthur,4.2
2014-07-07,Muthur,0.0
2014-07-08,Muthur,0.0
2014-07-09,Muthur,0.0
2014-07-10,Muthur,0.0
2014-07-11,Muthur,0.0
2014-07-12,Muthur,0.0
2014-07-13,Muthur,0.0
2014-07-14,Muthur,0.0
2014-07-15,Muthur,0.2
2014-07-16,Muthur,0.0
2014-07-17,Muthur,0.0
2014-07-18,Muthur,0.0
2014-07-19,Muthur,0.0
2014-07-20,Muthur,0.0
2014-07-21,Muthur,0.0
2014-07-22,Muthur,0.0
2014-07-23,Muthur,0.0
2014-07-24,Muthur,0.0
2014-07-25,Muthur,0.0
2014-07-26,Muthur,1.8
2014-07-27,Muthur,0.0
2014-07-28,Muthur,0.0
2014-07-29,Muthur,0.0
2014-07-30,Muthur,0.0
2014-07-31,Muthur,0.0
2014-08-01,Muthur,0.0
2014-08-02,Muthur,0.2
2014-08-03,Muthur,0.2
2014-08-04,Muthur,0.0
2014-08-05,Muthur,0.0
2014-08-06,Muthur,0.0
2014-08-07,Muthur,4.6
2014-08-08,Muthur,1.7
2014-08-09,Muthur,0.8
2014-08-10,Muthur,4.3
2014-08-11,Muthur,1.0
2014-08-12,Muthur,0.9
2014-08-13,Muthur,0.0
2014-08-14,Muthur,1.5
2014-08-15,Muthur,6.3
2014-08-16,Muthur,12.4
2014-08-17,Muthur,13.9
2014-08-18,Muthur,18.3
2014-08-19,Muthur,6.3
2014-08-20,Muthur,3.3
2014-08-21,Muthur,3.5
2014-08-22,Muthur,13.4
2014-08-23,Muthur,0.0
2014-08-24,Muthur,1.8
2014-08-25,Muthur,0.0
2014-08-26,Muthur,0.0
2014-08-27,Muthur,0.0
2014-08-28,Muthur,0.0
2014-08-29,Muthur,0.0
2014-08-30,Muthur,0.0
2014-08-31,Muthur,0.0
2014-09-01,Muthur,0.2
2014-09-02,Muthur,1.4
2014-09-03,Muthur,0.9
2014-09-04,Muthur,2.5
2014-09-05,Muthur,0.3
2014-09-06,Muthur,0.0
2014-09-07,Muthur,0.0
2014-09-08,Muthur,0.0
2014-09-09,Muthur,0.0
2014-09-10,Muthur,1.0
2014-09-11,Muthur,8.9
2014-09-12,Muthur,1.8
2014-09-13,Muthur,0.1
2014-09-14,Muthur,0.6
2014-09-15,Muthur,0.2
2014-09-16,Muthur,0.0
2014-09-17,Muthur,0.0
2014-09-18,Muthur,0.0
2014-09-19,Muthur,0.1
2014-09-20,Muthur,0.0
2014-09-21,Muthur,0.4
2014-09-22,Muthur,0.2
2014-09-23,Muthur,1.4
2014-09-24,Muthur,0.7
2014-09-25,Muthur,0.2
2014-09-26,Muthur,39.6
2014-09-27,Muthur,1.7
2014-09-28,Muthur,4.9
2014-09-29,Muthur,5.8
2014-09-30,Muthur,4.1
2014-10-01,Muthur,4.3
2014-10-02,Muthur,5.3
2014-10-03,Muthur,7.6
2014-10-04,Muthur,2.9
2014-10-05,Muthur,0.0
2014-10-06,Muthur,0.6
2014-10-07,Muthur,1.2
2014-10-08,Muthur,0.4
2014-10-09,Muthur,2.6
2014-10-10,Muthur,0.2
2014-10-11,Muthur,0.0
2014-10-12,Muthur,0.1
2014-10-13,Muthur,0.0
2014-10-14,Muthur,3.7
2014-10-15,Muthur,5.0
2014-10-16,Muthur,18.0
2014-10-17,Muthur,13.1
2014-10-18,Muthur,30.4
2014-10-19,Muthur,11.4
2014-10-20,Muthur,11.8
2014-10-21,Muthur,5.6
2014-10-22,Muthur,1.4
2014-10-23,Muthur,17.9
2014-10-24,Muthur,0.5
2014-10-25,Muthur,5.7
2014-10-26,Muthur,0.7
2014-10-27,Muthur,1.6
2014-10-28,Muthur,2.9
2014-10-29,Muthur,6.2
2014-10-30,Muthur,10.8
2014-10-31,Muthur,9.2
2014-11-01,Muthur,0.1
2014-11-02,Muthur,1.1
2014-11-03,Muthur,19.1
2014-11-04,Muthur,4.8
2014-11-05,Muthur,0.0
2014-11-06,Muthur,0.0
2014-11-07,Muthur,0.0
2014-11-08,Muthur,0.0
2014-11-09,Muthur,0.0
2014-11-10,Muthur,0.0
2014-11-11,Muthur,2.4
2014-11-12,Muthur,15.7
2014-11-13,Muthur,11.3
2014-11-14,Muthur,4.7
2014-11-15,Muthur,4.0
2014-11-16,Muthur,8.5
2014-11-17,Muthur,5.5
2014-11-18,Muthur,12.9
2014-11-19,Muthur,14.3
2014-11-20,Muthur,31.8
2014-11-21,Muthur,41.5
2014-11-22,Muthur,26.4
2014-11-23,Muthur,7.5
2014-11-24,Muthur,4.5
2014-11-25,Muthur,64.0
2014-11-26,Muthur,34.0
2014-11-27,Muthur,33.8
2014-11-28,Muthur,15.8
2014-11-29,Muthur,0.9
2014-11-30,Muthur,4.4
2014-12-01,Muthur,4.0
2014-12-02,Muthur,13.0
2014-12-03,Muthur,9.0
2014-12-04,Muthur,0.1
2014-12-05,Muthur,1.3
2014-12-06,Muthur,15.5
2014-12-07,Muthur,9.5
2014-12-08,Muthur,16.3
2014-12-09,Muthur,7.8
2014-12-10,Muthur,9.6
2014-12-11,Muthur,1.0
2014-12-12,Muthur,8.4
2014-12-13,Muthur,2.2
2014-12-14,Muthur,2.0
2014-12-15,Muthur,6.9
2014-12-16,Muthur,9.8
2014-12-17,Muthur,39.7
2014-12-18,Muthur,21.2
2014-12-19,Muthur,14.0
2014-12-20,Muthur,83.9
2014-12-21,Muthur,41.7
2014-12-22,Muthur,103.4
2014-12-23,Muthur,46.8
2014-12-24,Muthur,35.1
2014-12-25,Muthur,18.1
2014-12-26,Muthur,51.3
2014-12-27,Muthur,51.7
2014-12-28,Muthur,31.9
2014-12-29,Muthur,9.5
2014-12-30,Muthur,0.0
2014-12-31,Muthur,0.9
2014-07-01,Kebithigollewa,0.7
2014-07-02,Kebithigollewa,0.1
2014-07-03,Kebithigollewa,0.0
2014-07-04,Kebithigollewa,0.1
2014-07-05,Kebithigollewa,1.0
2014-07-06,Kebithigollewa,1.8
2014-07-07,Kebithigollewa,0.0
2014-07-08,Kebithigollewa,0.0
2014-07-09,Kebithigollewa,0.3
2014-07-10,Kebithigollewa,0.0
2014-07-11,Kebithigollewa,0.0
2014-07-12,Kebithigollewa,0.5
2014-07-13,Kebithigollewa,0.0
2014-07-14,Kebithigollewa,1.7
2014-07-15,Kebithigollewa,0.3
2014-07-16,Kebithigollewa,0.0
2014-07-17,Kebithigollewa,0.0
2014-07-18,Kebithigollewa,0.7
2014-07-19,Kebithigollewa,0.0
2014-07-20,Kebithigollewa,0.1
2014-07-21,Kebithigollewa,0.3
2014-07-22,Kebithigollewa,0.5
2014-07-23,Kebithigollewa,0.4
2014-07-24,Kebithigollewa,0.0
2014-07-25,Kebithigollewa,0.0
2014-07-26,Kebithigollewa,1.6
2014-07-27,Kebithigollewa,0.6
2014-07-28,Kebithigollewa,0.0
2014-07-29,Kebithigollewa,1.0
2014-07-30,Kebithigollewa,0.0
2014-07-31,Kebithigollewa,0.0
2014-08-01,Kebithigollewa,0.3
2014-08-02,Kebithigollewa,0.3
2014-08-03,Kebithigollewa,0.6
2014-08-04,Kebithigollewa,0.0
2014-08-05,Kebithigollewa,0.4
2014-08-06,Kebithigollewa,0.4
2014-08-07,Kebithigollewa,0.3
2014-08-08,Kebithigollewa,4.7
2014-08-09,Kebithigollewa,0.2
2014-08-10,Kebithigollewa,0.7
2014-08-11,Kebithigollewa,1.5
2014-08-12,Kebithigollewa,0.3
2014-08-13,Kebithigollewa,0.2
2014-08-14,Kebithigollewa,0.9
2014-08-15,Kebithigollewa,0.2
2014-08-16,Kebithigollewa,6.6
2014-08-17,Kebithigollewa,11.2
2014-08-18,Kebithigollewa,10.3
2014-08-19,Kebithigollewa,0.3
2014-08-20,Kebithigollewa,0.5
2014-08-21,Kebithigollewa,4.0
2014-08-22,Kebithigollewa,7.2
2014-08-23,Kebithigollewa,2.6
2014-08-24,Kebithigollewa,0.8
2014-08-25,Kebithigollewa,0.6
2014-08-26,Kebithigollewa,0.0
2014-08-27,Kebithigollewa,0.0
2014-08-28,Kebithigollewa,0.1
2014-08-29,Kebithigollewa,0.5
2014-08-30,Kebithigollewa,0.2
2014-08-31,Kebithigollewa,0.1
2014-09-01,Kebithigollewa,0.9
2014-09-02,Kebithigollewa,0.9
2014-09-03,Kebithigollewa,0.5
2014-09-04,Kebithigollewa,2.3
2014-09-05,Kebithigollewa,1.2
2014-09-06,Kebithigollewa,0.7
2014-09-07,Kebithigollewa,0.3
2014-09-08,Kebithigollewa,0.4
2014-09-09,Kebithigollewa,0.0
2014-09-10,Kebithigollewa,1.0
2014-09-11,Kebithigollewa,0.7
2014-09-12,Kebithigollewa,0.9
2014-09-13,Kebithigollewa,1.0
2014-09-14,Kebithigollewa,0.6
2014-09-15,Kebithigollewa,1.2
2014-09-16,Kebithigollewa,0.0
2014-09-17,Kebithigollewa,0.0
2014-09-18,Kebithigollewa,0.0
2014-09-19,Kebithigollewa,0.2
2014-09-20,Kebithigollewa,0.0
2014-09-21,Kebithigollewa,0.3
2014-09-22,Kebithigollewa,0.2
2014-09-23,Kebithigollewa,3.6
2014-09-24,Kebithigollewa,4.0
2014-09-25,Kebithigollewa,21.9
2014-09-26,Kebithigollewa,6.7
2014-09-27,Kebithigollewa,2.8
2014-09-28,Kebithigollewa,10.1
2014-09-29,Kebithigollewa,15.8
2014-09-30,Kebithigollewa,15.1
2014-10-01,Kebithigollewa,15.3
2014-10-02,Kebithigollewa,7.2
2014-10-03,Kebithigollewa,17.9
2014-10-04,Kebithigollewa,2.4
2014-10-05,Kebithigollewa,0.4
2014-10-06,Kebithigollewa,3.0
2014-10-07,Kebithigollewa,1.6
2014-10-08,Kebithigollewa,0.0
2014-10-09,Kebithigollewa,3.2
2014-10-10,Kebithigollewa,0.9
2014-10-11,Kebithigollewa,0.0
2014-10-12,Kebithigollewa,0.0
2014-10-13,Kebithigollewa,0.1
2014-10-14,Kebithigollewa,14.9
2014-10-15,Kebithigollewa,2.3
2014-10-16,Kebithigollewa,13.7
2014-10-17,Kebithigollewa,16.0
2014-10-18,Kebithigollewa,18.8
2014-10-19,Kebithigollewa,18.8
2014-10-20,Kebithigollewa,24.6
2014-10-21,Kebithigollewa,15.7
2014-10-22,Kebithigollewa,2.8
2014-10-23,Kebithigollewa,10.6
2014-10-24,Kebithigollewa,4.2
2014-10-25,Kebithigollewa,15.6
2014-10-26,Kebithigollewa,3.0
2014-10-27,Kebithigollewa,2.2
2014-10-28,Kebithigollewa,4.6
2014-10-29,Kebithigollewa,5.4
2014-10-30,Kebithigollewa,19.1
2014-10-31,Kebithigollewa,8.0
2014-11-01,Kebithigollewa,0.3
2014-11-02,Kebithigollewa,9.4
2014-11-03,Kebithigollewa,42.6
2014-11-04,Kebithigollewa,8.1
2014-11-05,Kebithigollewa,0.6
2014-11-06,Kebithigollewa,0.0
2014-11-07,Kebithigollewa,0.0
2014-11-08,Kebithigollewa,0.0
2014-11-09,Kebithigollewa,0.0
2014-11-10,Kebithigollewa,1.6
2014-11-11,Kebithigollewa,2.4
2014-11-12,Kebithigollewa,6.5
2014-11-13,Kebithigollewa,11.2
2014-11-14,Kebithigollewa,8.5
2014-11-15,Kebithigollewa,1.3
2014-11-16,Kebithigollewa,4.1
2014-11-17,Kebithigollewa,4.7
2014-11-18,Kebithigollewa,6.4
2014-11-19,Kebithigollewa,8.2
2014-11-20,Kebithigollewa,24.5
2014-11-21,Kebithigollewa,31.1
2014-11-22,Kebithigollewa,29.8
2014-11-23,Kebithigollewa,16.9
2014-11-24,Kebithigollewa,2.3
2014-11-25,Kebithigollewa,38.6
2014-11-26,Kebithigollewa,21.7
2014-11-27,Kebithigollewa,24.7
2014-11-28,Kebithigollewa,24.1
2014-11-29,Kebithigollewa,3.4
2014-11-30,Kebithigollewa,2.1
2014-12-01,Kebithigollewa,2.9
2014-12-02,Kebithigollewa,8.1
2014-12-03,Kebithigollewa,7.5
2014-12-04,Kebithigollewa,0.2
2014-12-05,Kebithigollewa,6.3
2014-12-06,Kebithigollewa,10.8
2014-12-07,Kebithigollewa,5.0
2014-12-08,Kebithigollewa,12.2
2014-12-09,Kebithigollewa,10.7
2014-12-10,Kebithigollewa,13.0
2014-12-11,Kebithigollewa,3.5
2014-12-12,Kebithigollewa,8.3
2014-12-13,Kebithigollewa,6.8
2014-12-14,Kebithigollewa,2.0
2014-12-15,Kebithigollewa,4.1
2014-12-16,Kebithigollewa,4.3
2014-12-17,Kebithigollewa,32.7
2014-12-18,Kebithigollewa,12.1
2014-12-19,Kebithigollewa,8.3
2014-12-20,Kebithigollewa,47.0
2014-12-21,Kebithigollewa,23.9
2014-12-22,Kebithigollewa,107.6
2014-12-23,Kebithigollewa,20.8
2014-12-24,Kebithigollewa,19.5
2014-12-25,Kebithigollewa,15.8
2014-12-26,Kebithigollewa,25.1
2014-12-27,Kebithigollewa,13.0
2014-12-28,Kebithigollewa,18.2
2014-12-29,Kebithigollewa,10.9
2014-12-30,Kebithigollewa,1.6
2014-12-31,Kebithigollewa,1.0
2014-07-01,Thenmaradchi (Chavakachcheri),1.4
2014-07-02,Thenmaradchi (Chavakachcheri),0.0
2014-07-03,Thenmaradchi (Chavakachcheri),0.0
2014-07-04,Thenmaradchi (Chavakachcheri),0.0
2014-07-05,Thenmaradchi (Chavakachcheri),0.5
2014-07-06,Thenmaradchi (Chavakachcheri),0.6
2014-07-07,Thenmaradchi (Chavakachcheri),1.6
2014-07-08,Thenmaradchi (Chavakachcheri),3.3
2014-07-09,Thenmaradchi (Chavakachcheri),0.2
2014-07-10,Thenmaradchi (Chavakachcheri),2.4
2014-07-11,Thenmaradchi (Chavakachcheri),0.0
2014-07-12,Thenmaradchi (Chavakachcheri),0.0
2014-07-13,Thenmaradchi (Chavakachcheri),0.0
2014-07-14,Thenmaradchi (Chavakachcheri),1.1
2014-07-15,Thenmaradchi (Chavakachcheri),0.5
2014-07-16,Thenmaradchi (Chavakachcheri),0.0
2014-07-17,Thenmaradchi (Chavakachcheri),0.0
2014-07-18,Thenmaradchi (Chavakachcheri),0.0
2014-07-19,Thenmaradchi (Chavakachcheri),0.0
2014-07-20,Thenmaradchi (Chavakachcheri),0.1
2014-07-21,Thenmaradchi (Chavakachcheri),0.2
2014-07-22,Thenmaradchi (Chavakachcheri),0.1
2014-07-23,Thenmaradchi (Chavakachcheri),0.4
2014-07-24,Thenmaradchi (Chavakachcheri),1.0
2014-07-25,Thenmaradchi (Chavakachcheri),0.2
2014-07-26,Thenmaradchi (Chavakachcheri),0.9
2014-07-27,Thenmaradchi (Chavakachcheri),1.4
2014-07-28,Thenmaradchi (Chavakachcheri),0.1
2014-07-29,Thenmaradchi (Chavakachcheri),0.0
2014-07-30,Thenmaradchi (Chavakachcheri),0.0
2014-07-31,Thenmaradchi (Chavakachcheri),0.0
2014-08-01,Thenmaradchi (Chavakachcheri),1.0
2014-08-02,Thenmaradchi (Chavakachcheri),0.4
2014-08-03,Thenmaradchi (Chavakachcheri),0.7
2014-08-04,Thenmaradchi (Chavakachcheri),0.1
2014-08-05,Thenmaradchi (Chavakachcheri),2.3
2014-08-06,Thenmaradchi (Chavakachcheri),3.6
2014-08-07,Thenmaradchi (Chavakachcheri),1.6
2014-08-08,Thenmaradchi (Chavakachcheri),14.9
2014-08-09,Thenmaradchi (Chavakachcheri),2.3
2014-08-10,Thenmaradchi (Chavakachcheri),1.8
2014-08-11,Thenmaradchi (Chavakachcheri),1.6
2014-08-12,Thenmaradchi (Chavakachcheri),10.6
2014-08-13,Thenmaradchi (Chavakachcheri),0.0
2014-08-14,Thenmaradchi (Chavakachcheri),0.4
2014-08-15,Thenmaradchi (Chavakachcheri),2.0
2014-08-16,Thenmaradchi (Chavakachcheri),0.0
2014-08-17,Thenmaradchi (Chavakachcheri),1.1
2014-08-18,Thenmaradchi (Chavakachcheri),3.4
2014-08-19,Thenmaradchi (Chavakachcheri),5.0
2014-08-20,Thenmaradchi (Chavakachcheri),0.8
2014-08-21,Thenmaradchi (Chavakachcheri),1.1
2014-08-22,Thenmaradchi (Chavakachcheri),8.6
2014-08-23,Thenmaradchi (Chavakachcheri),14.9
2014-08-24,Thenmaradchi (Chavakachcheri),0.0
2014-08-25,Thenmaradchi (Chavakachcheri),0.5
2014-08-26,Thenmaradchi (Chavakachcheri),0.0
2014-08-27,Thenmaradchi (Chavakachcheri),0.5
2014-08-28,Thenmaradchi (Chavakachcheri),0.1
2014-08-29,Thenmaradchi (Chavakachcheri),0.5
2014-08-30,Thenmaradchi (Chavakachcheri),0.0
2014-08-31,Thenmaradchi (Chavakachcheri),0.0
2014-09-01,Thenmaradchi (Chavakachcheri),0.0
2014-09-02,Thenmaradchi (Chavakachcheri),1.1
2014-09-03,Thenmaradchi (Chavakachcheri),2.7
2014-09-04,Thenmaradchi (Chavakachcheri),1.4
2014-09-05,Thenmaradchi (Chavakachcheri),0.0
2014-09-06,Thenmaradchi (Chavakachcheri),0.0
2014-09-07,Thenmaradchi (Chavakachcheri),0.0
2014-09-08,Thenmaradchi (Chavakachcheri),0.0
2014-09-09,Thenmaradchi (Chavakachcheri),0.0
2014-09-10,Thenmaradchi (Chavakachcheri),0.0
2014-09-11,Thenmaradchi (Chavakachcheri),0.0
2014-09-12,Thenmaradchi (Chavakachcheri),0.0
2014-09-13,Thenmaradchi (Chavakachcheri),0.0
2014-09-14,Thenmaradchi (Chavakachcheri),0.6
2014-09-15,Thenmaradchi (Chavakachcheri),1.6
2014-09-16,Thenmaradchi (Chavakachcheri),0.2
2014-09-17,Thenmaradchi (Chavakachcheri),0.0
2014-09-18,Thenmaradchi (Chavakachcheri),0.0
2014-09-19,Thenmaradchi (Chavakachcheri),0.0
2014-09-20,Thenmaradchi (Chavakachcheri),0.0
2014-09-21,Thenmaradchi (Chavakachcheri),0.6
2014-09-22,Thenmaradchi (Chavakachcheri),0.0
2014-09-23,Thenmaradchi (Chavakachcheri),0.3
2014-09-24,Thenmaradchi (Chavakachcheri),1.3
2014-09-25,Thenmaradchi (Chavakachcheri),2.4
2014-09-26,Thenmaradchi (Chavakachcheri),23.0
2014-09-27,Thenmaradchi (Chavakachcheri),8.3
2014-09-28,Thenmaradchi (Chavakachcheri),7.4
2014-09-29,Thenmaradchi (Chavakachcheri),13.3
2014-09-30,Thenmaradchi (Chavakachcheri),8.0
2014-10-01,Thenmaradchi (Chavakachcheri),3.6
2014-10-02,Thenmaradchi (Chavakachcheri),2.5
2014-10-03,Thenmaradchi (Chavakachcheri),0.0
2014-10-04,Thenmaradchi (Chavakachcheri),0.0
2014-10-05,Thenmaradchi (Chavakachcheri),0.3
2014-10-06,Thenmaradchi (Chavakachcheri),5.2
2014-10-07,Thenmaradchi (Chavakachcheri),11.4
2014-10-08,Thenmaradchi (Chavakachcheri),20.8
2014-10-09,Thenmaradchi (Chavakachcheri),10.0
2014-10-10,Thenmaradchi (Chavakachcheri),5.3
2014-10-11,Thenmaradchi (Chavakachcheri),0.6
2014-10-12,Thenmaradchi (Chavakachcheri),0.2
2014-10-13,Thenmaradchi (Chavakachcheri),0.9
2014-10-14,Thenmaradchi (Chavakachcheri),0.1
2014-10-15,Thenmaradchi (Chavakachcheri),3.4
2014-10-16,Thenmaradchi (Chavakachcheri),11.0
2014-10-17,Thenmaradchi (Chavakachcheri),25.6
2014-10-18,Thenmaradchi (Chavakachcheri),37.1
2014-10-19,Thenmaradchi (Chavakachcheri),25.0
2014-10-20,Thenmaradchi (Chavakachcheri),17.0
2014-10-21,Thenmaradchi (Chavakachcheri),7.8
2014-10-22,Thenmaradchi (Chavakachcheri),6.0
2014-10-23,Thenmaradchi (Chavakachcheri),18.3
2014-10-24,Thenmaradchi (Chavakachcheri),7.9
2014-10-25,Thenmaradchi (Chavakachcheri),9.2
2014-10-26,Thenmaradchi (Chavakachcheri),3.0
2014-10-27,Thenmaradchi (Chavakachcheri),3.9
2014-10-28,Thenmaradchi (Chavakachcheri),1.5
2014-10-29,Thenmaradchi (Chavakachcheri),7.1
2014-10-30,Thenmaradchi (Chavakachcheri),12.7
2014-10-31,Thenmaradchi (Chavakachcheri),5.8
2014-11-01,Thenmaradchi (Chavakachcheri),0.7
2014-11-02,Thenmaradchi (Chavakachcheri),17.9
2014-11-03,Thenmaradchi (Chavakachcheri),67.9
2014-11-04,Thenmaradchi (Chavakachcheri),12.0
2014-11-05,Thenmaradchi (Chavakachcheri),0.0
2014-11-06,Thenmaradchi (Chavakachcheri),0.0
2014-11-07,Thenmaradchi (Chavakachcheri),0.0
2014-11-08,Thenmaradchi (Chavakachcheri),0.0
2014-11-09,Thenmaradchi (Chavakachcheri),0.3
2014-11-10,Thenmaradchi (Chavakachcheri),0.5
2014-11-11,Thenmaradchi (Chavakachcheri),1.3
2014-11-12,Thenmaradchi (Chavakachcheri),25.9
2014-11-13,Thenmaradchi (Chavakachcheri),15.5
2014-11-14,Thenmaradchi (Chavakachcheri),14.3
2014-11-15,Thenmaradchi (Chavakachcheri),2.8
2014-11-16,Thenmaradchi (Chavakachcheri),2.8
2014-11-17,Thenmaradchi (Chavakachcheri),5.3
2014-11-18,Thenmaradchi (Chavakachcheri),16.1
2014-11-19,Thenmaradchi (Chavakachcheri),7.9
2014-11-20,Thenmaradchi (Chavakachcheri),13.4
2014-11-21,Thenmaradchi (Chavakachcheri),16.4
2014-11-22,Thenmaradchi (Chavakachcheri),10.8
2014-11-23,Thenmaradchi (Chavakachcheri),2.5
2014-11-24,Thenmaradchi (Chavakachcheri),8.4
2014-11-25,Thenmaradchi (Chavakachcheri),0.0
2014-11-26,Thenmaradchi (Chavakachcheri),0.0
2014-11-27,Thenmaradchi (Chavakachcheri),22.1
2014-11-28,Thenmaradchi (Chavakachcheri),49.2
2014-11-29,Thenmaradchi (Chavakachcheri),39.1
2014-11-30,Thenmaradchi (Chavakachcheri),26.6
2014-12-01,Thenmaradchi (Chavakachcheri),10.9
2014-12-02,Thenmaradchi (Chavakachcheri),8.0
2014-12-03,Thenmaradchi (Chavakachcheri),0.0
2014-12-04,Thenmaradchi (Chavakachcheri),0.0
2014-12-05,Thenmaradchi (Chavakachcheri),0.2
2014-12-06,Thenmaradchi (Chavakachcheri),0.6
2014-12-07,Thenmaradchi (Chavakachcheri),2.9
2014-12-08,Thenmaradchi (Chavakachcheri),7.3
2014-12-09,Thenmaradchi (Chavakachcheri),12.5
2014-12-10,Thenmaradchi (Chavakachcheri),12.8
2014-12-11,Thenmaradchi (Chavakachcheri),1.6
2014-12-12,Thenmaradchi (Chavakachcheri),6.5
2014-12-13,Thenmaradchi (Chavakachcheri),2.7
2014-12-14,Thenmaradchi (Chavakachcheri),0.0
2014-12-15,Thenmaradchi (Chavakachcheri),2.1
2014-12-16,Thenmaradchi (Chavakachcheri),10.7
2014-12-17,Thenmaradchi (Chavakachcheri),39.6
2014-12-18,Thenmaradchi (Chavakachcheri),11.4
2014-12-19,Thenmaradchi (Chavakachcheri),10.8
2014-12-20,Thenmaradchi (Chavakachcheri),6.5
2014-12-21,Thenmaradchi (Chavakachcheri),8.3
2014-12-22,Thenmaradchi (Chavakachcheri),10.8
2014-12-23,Thenmaradchi (Chavakachcheri),7.2
2014-12-24,Thenmaradchi (Chavakachcheri),6.8
2014-12-25,Thenmaradchi (Chavakachcheri),12.9
